OppRk,Opponent,Result,Effect,Status,PctOfRanking,Date,Event,Win,Pts,OppPts,GameScore,PtDiff,OpponentRating,TeamRatingPostgame,GameValue,TeamRatingPregame,GameValueUsed,RatingsImpact,Team,TeamPOPS,OppPOPS
65,California-Santa Barbara,Win 8-5,14.92,Counts,0.027200000000000002,2022-02-21,Presidents Day Invite 2022,1,8,5,453.6,3,1387.07,1292.51,1840.67,1277.59,1840.67,50.066224000000005,Southern California,0.6153846153846154,0.38461538461538464
40,California-Santa Cruz,Loss 6-11,-11.48,Counts,0.0349,2022-03-05,Stanford Invite 2022,0,6,11,-546.69,-5,1536.78,1318.91,990.0899999999999,1330.39,990.0899999999999,34.554140999999994,Southern California,0.35294117647058826,0.6470588235294118
58,Grand Canyon,Loss 9-11,-4.61,Counts,0.0369,2022-03-05,Stanford Invite 2022,0,9,11,-249.21,-2,1436.5,1312.03,1187.29,1316.6399999999999,1187.29,43.811001000000005,Southern California,0.45,0.55
65,California-Santa Barbara,Win 13-10,15.63,Counts,0.0369,2022-03-05,Stanford Invite 2022,1,13,10,328.14,3,1387.07,1291.79,1715.21,1276.1599999999999,1715.21,63.29124900000001,Southern California,0.5652173913043478,0.43478260869565216
10,Washington,Loss 5-13,0,Ignored,0,2022-03-05,Stanford Invite 2022,0,5,13,-600,-8,1909.86,1307.42,1309.86,1307.42,0,0,Southern California,0.2777777777777778,0.7222222222222222
84,Santa Clara,Loss 10-12,-11.06,Counts,0.0369,2022-03-06,Stanford Invite 2022,0,10,12,-238.12,-2,1257.14,1318.48,1019.0200000000001,1329.54,1019.0200000000001,37.60183800000001,Southern California,0.45454545454545453,0.5454545454545454
53,Tulane,Loss 8-10,-3.94,Counts,0.0359,2022-03-06,Stanford Invite 2022,0,8,10,-262.67,-2,1464.53,1311.36,1201.86,1315.3,1201.86,43.146774,Southern California,0.4444444444444444,0.5555555555555556
62,California-San Diego,Win 9-8,11.14,Counts,0.0466,2022-04-09,SoCal D I College Mens CC 2022,1,9,8,125,1,1410.32,1296.28,1535.32,1285.1399999999999,1535.32,71.545912,Southern California,0.5294117647058824,0.47058823529411764
31,UCLA,Loss 8-13,-10.19,Counts,0.0493,2022-04-09,SoCal D I College Mens CC 2022,0,8,13,-496.16,-5,1607.12,1317.61,1110.9599999999998,1327.8,1110.9599999999998,54.770327999999985,Southern California,0.38095238095238093,0.6190476190476191
65,California-Santa Barbara,Loss 9-10,-3,Counts,0.0621,2022-05-07,Southwest D I College Mens Regionals 2022,0,9,10,-125,-1,1387.07,1310.42,1262.07,1313.42,1262.07,78.37454699999999,Southern California,0.47368421052631576,0.5263157894736842
58,Grand Canyon,Loss 9-13,-19.17,Counts,0.0621,2022-05-07,Southwest D I College Mens Regionals 2022,0,9,13,-418.57,-4,1436.5,1326.59,1017.9300000000001,1345.76,1017.9300000000001,63.21345300000001,Southern California,0.4090909090909091,0.5909090909090909
90,Arizona,Loss 9-13,-33.06,Counts,0.0621,2022-05-08,Southwest D I College Mens Regionals 2022,0,9,13,-418.57,-4,1226.71,1340.48,808.1400000000001,1373.54,808.1400000000001,50.185494000000006,Southern California,0.4090909090909091,0.5909090909090909
64,Temple,Loss 4-8,-12.23,Counts,0.0246,2022-02-05,Warm Up 2022,0,4,8,-564.81,-4,1387.45,1319.63,822.6400000000001,1331.8600000000001,822.6400000000001,20.236944,Texas A&M,0.3333333333333333,0.6666666666666666
8,Massachusetts,Loss 4-13,0,Ignored,0,2022-02-05,Warm Up 2022,0,4,13,-600,-9,1970.45,1307.4,1370.45,1307.4,0,0,Texas A&M,0.23529411764705882,0.7647058823529411
89,Central Florida,Win 12-9,8.52,Counts,0.031,2022-02-05,Warm Up 2022,1,12,9,345.37,3,1228.58,1298.88,1573.9499999999998,1290.3600000000001,1573.9499999999998,48.792449999999995,Texas A&M,0.5714285714285714,0.42857142857142855
13,Northeastern,Loss 4-13,-1.02,Counts,0.031,2022-02-05,Warm Up 2022,0,4,13,-600,-9,1875.37,1308.42,1275.37,1309.44,1275.37,39.536469999999994,Texas A&M,0.23529411764705882,0.7647058823529411
4,Brigham Young,Loss 4-13,0,Ignored,0,2022-02-05,Warm Up 2022,0,4,13,-600,-9,2059.23,1307.4,1459.23,1307.4,0,0,Texas A&M,0.23529411764705882,0.7647058823529411
47,Florida,Loss 8-13,-9.62,Counts,0.031,2022-02-05,Warm Up 2022,0,8,13,-496.16,-5,1502.41,1317.02,1006.25,1326.6399999999999,1006.25,31.19375,Texas A&M,0.38095238095238093,0.6190476190476191
86,Iowa,Loss 6-10,-23.31,Counts,0.04019999999999999,2022-03-19,Mens College Centex,0,6,10,-496.16,-4,1246.84,1330.7,750.6799999999998,1354.01,750.6799999999998,30.177335999999986,Texas A&M,0.375,0.625
80,Arkansas,Win 13-12,4.32,Counts,0.0438,2022-03-19,Mens College Centex,1,13,12,125,1,1276.74,1303.08,1401.74,1298.76,1401.74,61.396212,Texas A&M,0.52,0.48
54,Dartmouth,Loss 9-11,-4.65,Counts,0.0438,2022-03-19,Mens College Centex,0,9,11,-249.21,-2,1455.08,1312.05,1205.87,1316.7,1205.87,52.817105999999995,Texas A&M,0.45,0.55
47,Florida,Loss 10-11,3.21,Counts,0.0438,2022-03-19,Mens College Centex,0,10,11,-125,-1,1502.41,1304.19,1377.41,1300.98,1377.41,60.330558,Texas A&M,0.47619047619047616,0.5238095238095238
73,Boston College,Win 9-2,22.64,Counts,0.0362,2022-03-20,Mens College Centex,1,9,2,600,7,1309.86,1284.75,1909.86,1262.11,1909.86,69.136932,Texas A&M,0.8181818181818182,0.18181818181818182
17,Texas,Loss 12-15,11.36,Counts,0.0552,2022-04-17,South Texas D I College Mens CC 2022,0,12,15,-300.49,-3,1802.52,1296.03,1502.03,1284.67,1502.03,82.91205599999999,Texas A&M,0.4444444444444444,0.5555555555555556
3,University of Colorado - Boulder,Loss 6-13,13.52,Counts,0.061900000000000004,2022-04-30,South Central D I College Mens Regionals 2022,0,6,13,-600,-7,2112.25,1293.87,1512.25,1280.35,1512.25,93.608275,Texas A&M,0.3157894736842105,0.6842105263157895
80,Arkansas,Loss 12-13,-10.28,Counts,0.061900000000000004,2022-04-30,South Central D I College Mens Regionals 2022,0,12,13,-125,-1,1276.74,1317.67,1151.74,1327.95,1151.74,71.29270600000001,Texas A&M,0.48,0.52
40,California-Santa Cruz,Loss 8-10,-0.87,Counts,0.0572,2022-03-05,Stanford Invite 2022,0,8,10,-262.67,-2,1536.78,1289.36,1274.11,1290.2299999999998,1274.11,72.879092,Whitman,0.4444444444444444,0.5555555555555556
20,Oregon,Loss 4-13,-9.72,Counts,0.0587,2022-03-05,Stanford Invite 2022,0,4,13,-600,-9,1732.6,1298.21,1132.6,1307.93,1132.6,66.48362,Whitman,0.23529411764705882,0.7647058823529411
14,California,Loss 8-9,24.5,Counts,0.0555,2022-03-05,Stanford Invite 2022,0,8,9,-125,-1,1830.1,1263.98,1705.1,1239.48,1705.1,94.63305,Whitman,0.47058823529411764,0.5294117647058824
58,Grand Canyon,Win 10-3,40.45,Counts,0.0513,2022-03-05,Stanford Invite 2022,1,10,3,600,7,1436.5,1248.04,2036.5,1207.59,2036.5,104.47245,Whitman,0.7692307692307693,0.23076923076923078
40,California-Santa Cruz,Loss 8-13,-15.46,Counts,0.0587,2022-03-06,Stanford Invite 2022,0,8,13,-496.16,-5,1536.78,1303.95,1040.62,1319.41,1040.62,61.084393999999996,Whitman,0.38095238095238093,0.6190476190476191
47,Florida,Loss 9-10,5.55,Counts,0.0587,2022-03-06,Stanford Invite 2022,0,9,10,-125,-1,1502.41,1282.94,1377.41,1277.39,1377.41,80.85396700000001,Whitman,0.47368421052631576,0.5263157894736842
49,Utah,Loss 4-13,-43.12,Counts,0.09880000000000001,2022-05-07,Northwest D I College Mens Regionals 2022,0,4,13,-600,-9,1494.93,1331.61,894.9300000000001,1374.7299999999998,894.9300000000001,88.41908400000001,Whitman,0.23529411764705882,0.7647058823529411
16,Utah State,Loss 7-13,-4.22,Counts,0.09880000000000001,2022-05-07,Northwest D I College Mens Regionals 2022,0,7,13,-557.53,-6,1807.53,1292.7,1250,1296.92,1250,123.50000000000001,Whitman,0.35,0.65
10,Washington,Loss 6-13,2.34,Counts,0.09880000000000001,2022-05-07,Northwest D I College Mens Regionals 2022,0,6,13,-600,-7,1909.86,1286.14,1309.86,1283.8000000000002,1309.86,129.41416800000002,Whitman,0.3157894736842105,0.6842105263157895
96,Carleton College-CHOP,Win 14-11,16.86,Counts,0.06559999999999999,2022-03-20,College Southerns XX,1,14,11,313.34,3,1207.5,1263.96,1520.84,1247.1000000000001,1520.84,99.76710399999997,Charleston,0.56,0.44
32,Middlebury,Loss 6-15,-20.37,Counts,0.06559999999999999,2022-03-20,College Southerns XX,0,6,15,-600,-9,1590.75,1301.19,990.75,1321.56,990.75,64.99319999999999,Charleston,0.2857142857142857,0.7142857142857143
2,North Carolina,Loss 4-13,0,Ignored,0,2022-04-23,Carolina D I College Mens CC 2022,0,4,13,-600,-9,2147.8,1280.82,1547.8000000000002,1280.82,0,0,Charleston,0.23529411764705882,0.7647058823529411
38,South Carolina,Loss 3-13,-32.79,Counts,0.0876,2022-04-23,Carolina D I College Mens CC 2022,0,3,13,-600,-10,1539.25,1313.61,939.25,1346.3999999999999,939.25,82.2783,Charleston,0.1875,0.8125
22,Duke,Loss 6-13,-17.05,Counts,0.0876,2022-04-23,Carolina D I College Mens CC 2022,0,6,13,-600,-7,1703.18,1297.87,1103.18,1314.9199999999998,1103.18,96.638568,Charleston,0.3157894736842105,0.6842105263157895
22,Duke,Loss 9-10,28.55,Counts,0.0876,2022-04-24,Carolina D I College Mens CC 2022,0,9,10,-125,-1,1703.18,1252.27,1578.18,1223.72,1578.18,138.248568,Charleston,0.47368421052631576,0.5263157894736842
1,Brown,Loss 5-13,0,Ignored,0,2022-04-16,Greater New England D I College Mens CC 2022,0,5,13,-600,-8,2232.98,1279.04,1632.98,1279.04,0,0,Maine,0.2777777777777778,0.7222222222222222
6,Vermont,Loss 5-13,0,Ignored,0,2022-04-16,Greater New England D I College Mens CC 2022,0,5,13,-600,-8,1997.7,1279.04,1397.7,1279.04,0,0,Maine,0.2777777777777778,0.7222222222222222
21,McGill,Loss 5-15,-14.81,Counts,0.08380000000000001,2022-04-16,Greater New England D I College Mens CC 2022,0,5,15,-600,-10,1717.1,1293.85,1117.1,1308.6599999999999,1117.1,93.61298000000001,Maine,0.25,0.75
54,Dartmouth,Win 10-9,27.53,Counts,0.08380000000000001,2022-04-17,Greater New England D I College Mens CC 2022,1,10,9,125,1,1455.08,1251.51,1580.08,1223.98,1580.08,132.410704,Maine,0.5263157894736842,0.47368421052631576
1,Brown,Loss 4-13,0,Ignored,0,2022-05-07,New England D I College Mens Regionals 2022,0,4,13,-600,-9,2232.98,1279.04,1632.98,1279.04,0,0,Maine,0.23529411764705882,0.7647058823529411
88,Harvard,Win 9-8,7.82,Counts,0.0943,2022-05-07,New England D I College Mens Regionals 2022,1,9,8,125,1,1229.21,1271.22,1354.21,1263.4,1354.21,127.70200299999999,Maine,0.5294117647058824,0.47058823529411764
13,Northeastern,Loss 3-13,-0.41,Counts,0.09960000000000001,2022-05-07,New England D I College Mens Regionals 2022,0,3,13,-600,-10,1875.37,1279.45,1275.37,1279.8600000000001,1275.37,127.026852,Maine,0.1875,0.8125
21,McGill,Loss 1-13,-17.92,Counts,0.09960000000000001,2022-05-07,New England D I College Mens Regionals 2022,0,1,13,-600,-12,1717.1,1296.96,1117.1,1314.88,1117.1,111.26316,Maine,0.07142857142857142,0.9285714285714286
76,Texas A&M,Loss 12-13,-5.04,Counts,0.0507,2022-03-19,Mens College Centex,0,12,13,-125,-1,1307.4,1281.78,1182.4,1286.82,1182.4,59.947680000000005,Arkansas,0.48,0.52
47,Florida,Loss 9-13,-10.31,Counts,0.0507,2022-03-19,Mens College Centex,0,9,13,-418.57,-4,1502.41,1287.05,1083.8400000000001,1297.36,1083.8400000000001,54.95068800000001,Arkansas,0.4090909090909091,0.5909090909090909
54,Dartmouth,Loss 6-11,-18.57,Counts,0.048,2022-03-19,Mens College Centex,0,6,11,-546.69,-5,1455.08,1295.31,908.3899999999999,1313.8799999999999,908.3899999999999,43.60272,Arkansas,0.35294117647058826,0.6470588235294118
89,Central Florida,Win 8-4,21.71,Counts,0.0403,2022-03-20,Mens College Centex,1,8,4,564.81,4,1228.58,1255.03,1793.3899999999999,1233.32,1793.3899999999999,72.273617,Arkansas,0.6666666666666666,0.3333333333333333
73,Boston College,Loss 9-12,-16.69,Counts,0.0507,2022-03-20,Mens College Centex,0,9,12,-345.37,-3,1309.86,1293.43,964.4899999999999,1310.1200000000001,964.4899999999999,48.899643,Arkansas,0.42857142857142855,0.5714285714285714
82,Missouri,Win 8-5,24.78,Counts,0.0529,2022-04-16,Ozarks D I College Mens CC 2022,1,8,5,453.6,3,1266.91,1251.96,1720.5100000000002,1227.18,1720.5100000000002,91.01497900000001,Arkansas,0.6153846153846154,0.38461538461538464
30,Washington University,Loss 9-15,-12.45,Counts,0.0639,2022-04-17,Ozarks D I College Mens CC 2022,0,9,15,-515.48,-6,1609.95,1289.19,1094.47,1301.64,1094.47,69.936633,Arkansas,0.375,0.625
82,Missouri,Loss 7-12,-41,Counts,0.0718,2022-04-30,South Central D I College Mens Regionals 2022,0,7,12,-520.51,-5,1266.91,1317.74,746.4000000000001,1358.74,746.4000000000001,53.59152000000001,Arkansas,0.3684210526315789,0.631578947368421
30,Washington University,Loss 11-13,8.07,Counts,0.0718,2022-04-30,South Central D I College Mens Regionals 2022,0,11,13,-228.84,-2,1609.95,1268.67,1381.1100000000001,1260.6000000000001,1381.1100000000001,99.16369800000001,Arkansas,0.4583333333333333,0.5416666666666666
76,Texas A&M,Win 13-12,12.03,Counts,0.0718,2022-04-30,South Central D I College Mens Regionals 2022,1,13,12,125,1,1307.4,1264.71,1432.4,1252.68,1432.4,102.84632,Arkansas,0.52,0.48
17,Texas,Loss 1-15,-5.74,Counts,0.0718,2022-04-30,South Central D I College Mens Regionals 2022,0,1,15,-600,-14,1802.52,1282.48,1202.52,1288.22,1202.52,86.340936,Arkansas,0.0625,0.9375
69,Texas-Dallas,Loss 11-15,-23.11,Counts,0.0718,2022-05-01,South Central D I College Mens Regionals 2022,0,11,15,-381.16,-4,1359.01,1299.85,977.8499999999999,1322.9599999999998,977.8499999999999,70.20962999999999,Arkansas,0.4230769230769231,0.5769230769230769
75,Southern California,Win 8-7,3.99,Counts,0.023700000000000002,2022-02-19,Presidents Day Invite 2022,1,8,7,125,1,1307.42,1264.52,1432.42,1260.53,1432.42,33.948354,Cornell,0.5333333333333333,0.4666666666666667
61,Stanford,Win 10-8,11.19,Counts,0.026000000000000002,2022-02-19,Presidents Day Invite 2022,1,10,8,262.67,2,1425.12,1257.31,1687.79,1246.12,1687.79,43.882540000000006,Cornell,0.5555555555555556,0.4444444444444444
62,California-San Diego,Loss 8-12,-8.22,Counts,0.026699999999999998,2022-02-19,Presidents Day Invite 2022,0,8,12,-441.15,-4,1410.32,1276.72,969.17,1284.94,969.17,25.876838999999997,Cornell,0.4,0.6
31,UCLA,Loss 9-10,5.86,Counts,0.026699999999999998,2022-02-19,Presidents Day Invite 2022,0,9,10,-125,-1,1607.12,1262.64,1482.12,1256.7800000000002,1482.12,39.57260399999999,Cornell,0.47368421052631576,0.5263157894736842
40,California-Santa Cruz,Loss 7-10,-3.15,Counts,0.0253,2022-02-20,Presidents Day Invite 2022,0,7,10,-389.67,-3,1536.78,1271.65,1147.11,1274.8000000000002,1147.11,29.021882999999995,Cornell,0.4117647058823529,0.5882352941176471
20,Oregon,Loss 9-14,-0.27,Counts,0.026699999999999998,2022-02-20,Presidents Day Invite 2022,0,9,14,-473.87,-5,1732.6,1268.78,1258.73,1269.05,1258.73,33.608090999999995,Cornell,0.391304347826087,0.6086956521739131
7,Cal Poly-SLO,Loss 9-14,6.43,Counts,0.026699999999999998,2022-02-20,Presidents Day Invite 2022,0,9,14,-473.87,-5,1976.49,1262.08,1502.62,1255.6499999999999,1502.62,40.11995399999999,Cornell,0.391304347826087,0.6086956521739131
62,California-San Diego,Loss 6-14,-12.58,Counts,0.026699999999999998,2022-02-21,Presidents Day Invite 2022,0,6,14,-600,-8,1410.32,1281.08,810.3199999999999,1293.6599999999999,810.3199999999999,21.635543999999996,Cornell,0.3,0.7
31,UCLA,Loss 7-8,5.19,Counts,0.023700000000000002,2022-02-21,Presidents Day Invite 2022,0,7,8,-125,-1,1607.12,1263.31,1482.12,1258.12,1482.12,35.126244,Cornell,0.4666666666666667,0.5333333333333333
55,Georgetown,Loss 5-13,-14.59,Counts,0.0337,2022-03-19,Oak Creek Invite,0,5,13,-600,-8,1449.63,1283.1,849.6300000000001,1297.6899999999998,849.6300000000001,28.632531000000004,Cornell,0.2777777777777778,0.7222222222222222
97,Williams,Loss 6-12,-21.9,Counts,0.032799999999999996,2022-03-19,Oak Creek Invite,0,6,12,-579.31,-6,1201.4,1290.4,622.0900000000001,1312.3000000000002,622.0900000000001,20.404552000000002,Cornell,0.3333333333333333,0.6666666666666666
66,James Madison,Win 13-10,17.49,Counts,0.0378,2022-04-02,Atlantic Coast Open,1,13,10,328.14,3,1385.92,1251.01,1714.06,1233.52,1714.06,64.791468,Cornell,0.5652173913043478,0.43478260869565216
88,Harvard,Win 12-11,3.37,Counts,0.0378,2022-04-02,Atlantic Coast Open,1,12,11,125,1,1229.21,1265.14,1354.21,1261.7700000000002,1354.21,51.189138,Cornell,0.5217391304347826,0.4782608695652174
72,Navy,Win 13-11,10.79,Counts,0.0378,2022-04-02,Atlantic Coast Open,1,13,11,228.84,2,1314.39,1257.72,1543.23,1246.93,1543.23,58.334094,Cornell,0.5416666666666666,0.4583333333333333
55,Georgetown,Win 14-11,19.42,Counts,0.0378,2022-04-02,Atlantic Coast Open,1,14,11,313.34,3,1449.63,1249.09,1762.97,1229.6699999999998,1762.97,66.640266,Cornell,0.56,0.44
99,Lehigh,Loss 10-12,-12.31,Counts,0.0378,2022-04-03,Atlantic Coast Open,0,10,12,-238.12,-2,1193.11,1280.82,954.9899999999999,1293.1299999999999,954.9899999999999,36.098622,Cornell,0.45454545454545453,0.5454545454545454
55,Georgetown,Loss 6-8,-4,Counts,0.032400000000000005,2022-04-03,Atlantic Coast Open,0,6,8,-300.49,-2,1449.63,1272.51,1149.14,1276.51,1149.14,37.23213600000001,Cornell,0.42857142857142855,0.5714285714285714
94,RIT,Win 9-8,2.8,Counts,0.0379,2022-04-09,Western NY D I College Mens CC 2022,1,9,8,125,1,1214.58,1265.71,1339.58,1262.91,1339.58,50.770082,Cornell,0.5294117647058824,0.47058823529411764
74,Columbia,Win 15-11,21.01,Counts,0.047599999999999996,2022-05-01,Metro East D I College Mens Regionals 2022,1,15,11,381.16,4,1307.61,1247.5,1688.77,1226.49,1688.77,80.38545199999999,Cornell,0.5769230769230769,0.4230769230769231
59,Missouri S&T,Loss 5-9,-8.55,Counts,0.023,2022-03-05,Midwest Throwdown 2022,0,5,9,-529.06,-4,1432.38,1275.46,903.3200000000002,1284.01,903.3200000000002,20.776360000000004,Missouri,0.35714285714285715,0.6428571428571429
96,Carleton College-CHOP,Loss 5-9,-13.84,Counts,0.023,2022-03-05,Midwest Throwdown 2022,0,5,9,-529.06,-4,1207.5,1280.75,678.44,1294.59,678.44,15.604120000000002,Missouri,0.35714285714285715,0.6428571428571429
67,Colorado College,Loss 4-13,-13.45,Counts,0.0268,2022-03-06,Midwest Throwdown 2022,0,4,13,-600,-9,1377.88,1280.36,777.8800000000001,1293.81,777.8800000000001,20.847184000000002,Missouri,0.23529411764705882,0.7647058823529411
70,Chicago,Loss 4-11,-13.12,Counts,0.0246,2022-03-06,Midwest Throwdown 2022,0,4,11,-600,-7,1346.09,1280.03,746.0899999999999,1293.1499999999999,746.0899999999999,18.353814,Missouri,0.26666666666666666,0.7333333333333333
50,Illinois,Win 11-9,14.19,Counts,0.0301,2022-03-19,Missouri Loves Company MLC,1,11,9,249.21,2,1475.72,1252.72,1724.93,1238.53,1724.93,51.920393,Missouri,0.55,0.45
13,Northeastern,Loss 5-15,0,Ignored,0,2022-03-20,Missouri Loves Company MLC,0,5,15,-600,-10,1875.37,1266.91,1275.37,1266.91,0,0,Missouri,0.25,0.75
25,Carleton College,Loss 9-12,2.42,Counts,0.0301,2022-03-20,Missouri Loves Company MLC,0,9,12,-345.37,-3,1690.42,1264.49,1345.0500000000002,1262.07,1345.0500000000002,40.486005000000006,Missouri,0.42857142857142855,0.5714285714285714
59,Missouri S&T,Loss 9-12,-6.28,Counts,0.0337,2022-04-02,Huck Finn 2022,0,9,12,-345.37,-3,1432.38,1273.19,1087.0100000000002,1279.47,1087.0100000000002,36.63223700000001,Missouri,0.42857142857142855,0.5714285714285714
63,Northwestern,Loss 6-9,-9.08,Counts,0.03,2022-04-02,Huck Finn 2022,0,6,9,-418.57,-3,1391.62,1275.99,973.05,1285.07,973.05,29.191499999999998,Missouri,0.4,0.6
44,Cincinnati,Loss 8-9,4.26,Counts,0.0319,2022-04-02,Huck Finn 2022,0,8,9,-125,-1,1521.03,1262.66,1396.03,1258.4,1396.03,44.533356999999995,Missouri,0.47058823529411764,0.5294117647058824
93,Kentucky,Loss 9-11,-10.37,Counts,0.0337,2022-04-03,Huck Finn 2022,0,9,11,-249.21,-2,1219,1277.28,969.79,1287.6499999999999,969.79,32.681923,Missouri,0.45,0.55
80,Arkansas,Loss 5-8,-14.35,Counts,0.0313,2022-04-16,Ozarks D I College Mens CC 2022,0,5,8,-453.6,-3,1276.74,1281.26,823.14,1295.61,823.14,25.764282,Missouri,0.38461538461538464,0.6153846153846154
30,Washington University,Loss 6-13,-11.41,Counts,0.0425,2022-04-30,South Central D I College Mens Regionals 2022,0,6,13,-600,-7,1609.95,1278.32,1009.95,1289.73,1009.95,42.922875000000005,Missouri,0.3157894736842105,0.6842105263157895
80,Arkansas,Win 12-7,23.54,Counts,0.0425,2022-04-30,South Central D I College Mens Regionals 2022,1,12,7,520.51,5,1276.74,1243.37,1797.25,1219.83,1797.25,76.383125,Missouri,0.631578947368421,0.3684210526315789
42,Colorado State,Loss 10-14,-6.31,Counts,0.0425,2022-04-30,South Central D I College Mens Regionals 2022,0,10,14,-398.7,-4,1523.44,1273.22,1124.74,1279.53,1124.74,47.80145,Missouri,0.4166666666666667,0.5833333333333334
30,Washington University,Loss 10-13,0.66,Counts,0.0425,2022-05-01,South Central D I College Mens Regionals 2022,0,10,13,-328.14,-3,1609.95,1266.25,1281.81,1265.59,1281.81,54.476925,Missouri,0.43478260869565216,0.5652173913043478
69,Texas-Dallas,Loss 10-11,-1.46,Counts,0.0425,2022-05-01,South Central D I College Mens Regionals 2022,0,10,11,-125,-1,1359.01,1268.37,1234.01,1269.83,1234.01,52.445425,Missouri,0.47619047619047616,0.5238095238095238
52,Berry,Loss 6-13,-48.52,Counts,0.1092,2022-04-24,Southeast D III College Mens CC 2022,0,6,13,-600,-7,1469.16,1313.56,869.1600000000001,1362.08,869.1600000000001,94.91227200000002,Union (Tennessee),0.3157894736842105,0.6842105263157895
52,Berry,Loss 7-15,-48.52,Counts,0.1092,2022-04-24,Southeast D III College Mens CC 2022,0,7,15,-600,-8,1469.16,1313.56,869.1600000000001,1362.08,869.1600000000001,94.91227200000002,Union (Tennessee),0.3181818181818182,0.6818181818181818
70,Chicago,Loss 9-11,-4.46,Counts,0.0271,2022-01-29,Santa Barbara Invite 2022,0,9,11,-249.21,-2,1346.09,1261.6,1096.8799999999999,1266.06,1096.8799999999999,29.725447999999997,Santa Clara,0.45,0.55
